"FACID"|"FACNAME"|"FAC_TYPE_CODE"|"FAC_FDR"|"SERVICE_TYPE_CODE"|"SERVICE_TYPE_NAME"|"SERVICE_OTHER_NAME"|"IS_OFFSITE_SERVICE"|"OFFSITE_NAME"|"OFFSITE_ADDRESS1"|"OFFSITE_CITY"|"OFFSITE_STATE"|"OFFSITE_ZIP"|"COUNTY_NAME"|"START_DATE"|"LONGITUDE"|"LATITUDE"|"LOCATION"
"980002375"|"CITYWIDE HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002375"|"CITYWIDE HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002375"|"CITYWIDE HOME CARE INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002378"|"BRADBOURNE HEALTHCARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002378"|"BRADBOURNE HEALTHCARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002378"|"BRADBOURNE HEALTHCARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002378"|"BRADBOURNE HEALTHCARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002378"|"BRADBOURNE HEALTHCARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002378"|"BRADBOURNE HEALTHCARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002380"|"GIDDA'S HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"045"|"NURSING CARE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002380"|"GIDDA'S HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"056"|"OB/GYN SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002380"|"GIDDA'S HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002380"|"GIDDA'S HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002380"|"GIDDA'S HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002380"|"GIDDA'S HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002380"|"GIDDA'S HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002380"|"GIDDA'S HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002380"|"GIDDA'S HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002381"|"RIGHTCARE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"045"|"NURSING CARE SERVICES"||"0"||||||"LOS ANGELES"|05/05/2005|||"                          ."
"980002381"|"RIGHTCARE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002381"|"RIGHTCARE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002381"|"RIGHTCARE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002381"|"RIGHTCARE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002381"|"RIGHTCARE HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002382"|"HANA HOME CARE"|"HHA"|"HOME HEALTH AGENCY"|"045"|"NURSING CARE SERVICES"||"0"||||||"LOS ANGELES"|05/05/2005|||"                          ."
"980002382"|"HANA HOME CARE"|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002382"|"HANA HOME CARE"|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002382"|"HANA HOME CARE"|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002382"|"HANA HOME CARE"|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002382"|"HANA HOME CARE"|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002382"|"HANA HOME CARE"|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002383"|"ST. MARY HOME HEALTH"|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002383"|"ST. MARY HOME HEALTH"|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002383"|"ST. MARY HOME HEALTH"|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002383"|"ST. MARY HOME HEALTH"|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002383"|"ST. MARY HOME HEALTH"|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002383"|"ST. MARY HOME HEALTH"|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002384"|"SIERRA HOME HEALTH CARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002384"|"SIERRA HOME HEALTH CARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002384"|"SIERRA HOME HEALTH CARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002384"|"SIERRA HOME HEALTH CARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002384"|"SIERRA HOME HEALTH CARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002384"|"SIERRA HOME HEALTH CARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002384"|"SIERRA HOME HEALTH CARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002385"|"COMPREHENSIVE HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002385"|"COMPREHENSIVE HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002385"|"COMPREHENSIVE HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002385"|"COMPREHENSIVE HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002385"|"COMPREHENSIVE HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002385"|"COMPREHENSIVE HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002385"|"COMPREHENSIVE HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002387"|"AMERICAN HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002387"|"AMERICAN HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002387"|"AMERICAN HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002387"|"AMERICAN HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002387"|"AMERICAN HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002387"|"AMERICAN HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002388"|"CONCORD HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002388"|"CONCORD HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002388"|"CONCORD HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002388"|"CONCORD HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002388"|"CONCORD HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002388"|"CONCORD HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002389"|"HOLY ANGEL HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002389"|"HOLY ANGEL HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002389"|"HOLY ANGEL HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002389"|"HOLY ANGEL HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002389"|"HOLY ANGEL HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002389"|"HOLY ANGEL HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002391"|"CENTRAL HOME HEALTHCARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"045"|"NURSING CARE SERVICES"||"0"||||||"LOS ANGELES"|04/22/2005|||"                          ."
"980002391"|"CENTRAL HOME HEALTHCARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002391"|"CENTRAL HOME HEALTHCARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002391"|"CENTRAL HOME HEALTHCARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002391"|"CENTRAL HOME HEALTHCARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002391"|"CENTRAL HOME HEALTHCARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002393"|"BLUE STAR HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"055"|"PSYCHIATRIC NURSING SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002393"|"BLUE STAR HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002393"|"BLUE STAR HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002393"|"BLUE STAR HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002393"|"BLUE STAR HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002393"|"BLUE STAR HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002393"|"BLUE STAR HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002394"|"PRIME CHOICE HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002394"|"PRIME CHOICE HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002394"|"PRIME CHOICE HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002394"|"PRIME CHOICE HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002394"|"PRIME CHOICE HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002395"|"GOLDEN HEART HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002395"|"GOLDEN HEART HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002395"|"GOLDEN HEART HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002395"|"GOLDEN HEART HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002395"|"GOLDEN HEART HOME HEALTH CARE"|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002396"|"N & D HEALTHCARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|03/07/2005|||"                          ."
"980002396"|"N & D HEALTHCARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|03/07/2005|||"                          ."
"980002396"|"N & D HEALTHCARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|03/07/2005|||"                          ."
"980002396"|"N & D HEALTHCARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|03/07/2005|||"                          ."
"980002396"|"N & D HEALTHCARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|03/07/2005|||"                          ."
"980002396"|"N & D HEALTHCARE SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|03/07/2005|||"                          ."
"980002397"|"ANGEL CARE HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"045"|"NURSING CARE SERVICES"||"0"||||||"LOS ANGELES"|05/25/2005|||"                          ."
"980002397"|"ANGEL CARE HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002397"|"ANGEL CARE HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002397"|"ANGEL CARE HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002397"|"ANGEL CARE HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002397"|"ANGEL CARE HOME HEALTH, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002398"|"TWINS QUALITY HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"045"|"NURSING CARE SERVICES"||"0"||||||"LOS ANGELES"|05/11/2005|||"                          ."
"980002398"|"TWINS QUALITY HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002398"|"TWINS QUALITY HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002398"|"TWINS QUALITY HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002398"|"TWINS QUALITY HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002398"|"TWINS QUALITY HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002398"|"TWINS QUALITY HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002398"|"TWINS QUALITY HOME HEALTH CARE, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002399"|"OUTREACH HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002399"|"OUTREACH HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002399"|"OUTREACH HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002399"|"OUTREACH HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002399"|"OUTREACH HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002399"|"OUTREACH HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002399"|"OUTREACH HOME HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002400"|"GENTLE HANDS, INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002400"|"GENTLE HANDS, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002400"|"GENTLE HANDS, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002400"|"GENTLE HANDS, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002400"|"GENTLE HANDS, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002400"|"GENTLE HANDS, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002401"|"HOME CARE EXCELLENCE HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"045"|"NURSING CARE SERVICES"||"0"||||||"LOS ANGELES"|05/25/2005|||"                          ."
"980002401"|"HOME CARE EXCELLENCE HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"050"|"DIET COUNSELING/NUTRITION"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002401"|"HOME CARE EXCELLENCE HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"054"|"SPEECH THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002401"|"HOME CARE EXCELLENCE HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"053"|"MEDICAL SUPPLIES/APPLIANCES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002401"|"HOME CARE EXCELLENCE HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"052"|"MEDICAL SOCIAL SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002401"|"HOME CARE EXCELLENCE HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"051"|"HOME HEALTH AIDE SERVICES"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002401"|"HOME CARE EXCELLENCE HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"018"|"PHYSICAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
"980002401"|"HOME CARE EXCELLENCE HEALTH SERVICES, INC."|"HHA"|"HOME HEALTH AGENCY"|"014"|"OCCUPATIONAL THERAPY"||"0"||||||"LOS ANGELES"|02/24/2005|||"                          ."
